,id,name,rating,category,pricing,num_reviews,street address,reviews,city,url
747,smxIke5NSkMIExa6jLVw-g,Joe's Steam Rice Roll,4.5,['Cantonese'],1.0,176,422 Amsterdam Ave,"['Simple and fresh! Store inside had a few tables, and my bf and I were lucky to find a spot to sit down. We ordered on the kiosk, and you can choose three...', ""I fall more and more in love with Joe's Steam Rice Roll every time, and every location. I actually was getting burgers at 7th St Burger two doors down but I..."", 'A great place to grab and go! This popular, no-nonsense little place on the UWS has good and pretty cheap rice rolls. I came here with a friend on a Sunday...']",New York City,https://www.yelp.com/biz/joes-steam-rice-roll-new-york-5?adjust_creative=poaE66MvnpKuwjo08pSL0Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=poaE66MvnpKuwjo08pSL0Q
748,G7ohQ66xQjdV9Zkp4FwByw,The Burger Bar by Wegmans,5.0,['Burgers'],,1,21 Flushing Ave,"[""Three words!  Maple Onion Burger!  It's 1050 calories but oh so good.  Six oz. of beef patty, with aged cheddar, smoky bacon, maple onion jam, chipotle...""]",New York City,https://www.yelp.com/biz/the-burger-bar-by-wegmans-brooklyn-2?adjust_creative=poaE66MvnpKuwjo08pSL0Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=poaE66MvnpKuwjo08pSL0Q
749,6ZfVmImuKJg9lB1PF4pfPg,Taqueria Fort Greene,3.5,['Tacos'],,49,154 Carlton Ave,"['I have ordered from here numerous times, delivery is so quick.  Like this evening they delivered during a shower storm within 30 minutes.  The food is good...', 'Urgh. I ordered this through door dash, and we ordered a fish taco, Al pastor and a cochita pibil.\nThe Al pastor was okay, although rather chewy, \n - but...', 'Aimlessly wandering on a Friday night brought us to this unassuming restaurant. Off to the side with some tables on the sidewalk, as well as seating inside...']",New York City,https://www.yelp.com/biz/taqueria-fort-greene-brooklyn?adjust_creative=poaE66MvnpKuwjo08pSL0Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=poaE66MvnpKuwjo08pSL0Q
750,VgIiCZoUnujSMZATByk77Q,The Meatball Shop - Hell's Kitchen,4.0,"['Italian', 'American (Traditional)', 'Salad']",2.0,499,798 9th Ave,"[""I absolutely love Italian food but who doesn't like let's be honest. I came here on my lunch break and sat at the bar dragging my work luggage lol. I..."", ""garlic bread - couldn't see or taste the garlic, some pieces burnt, good, would order again\nmozzarella balls - yummy yummy, would order again\nroasted..."", 'Came to the meatball shop on a Monday around 6pm and got seated immediately. Quaint and pleasant atmosphere. \n\nService was good. Food came out quickly but...']",New York City,https://www.yelp.com/biz/the-meatball-shop-hells-kitchen-new-york?adjust_creative=poaE66MvnpKuwjo08pSL0Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=poaE66MvnpKuwjo08pSL0Q
751,aAmgz7o_W5FKMsKXiaH0Ew,Seoul Salon,4.5,"['Korean', 'Cocktail Bars']",,4,28 W 33rd St,"['Amazing dinner at Seoul Salon. Every dish was full of flavor, perfectly balanced, and really well cooked.\n\nWe shared the raw tuna and avocado, fried dubu...', 'The food was alright but the service was terrible. We walked in on Friday at 6pm when they opened and was told my the hostess that although there is a table...', 'Came during opening week after their pop up with Bar Cham. Knew we had to come back after trying their amazing drinks and pop up food menu!\n\nFood:\n\nSweet...']",New York City,https://www.yelp.com/biz/seoul-salon-new-york-5?adjust_creative=poaE66MvnpKuwjo08pSL0Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=poaE66MvnpKuwjo08pSL0Q
752,fEig4z0y_qCMRLvW7HRuqA,Harding's,4.0,"['Cocktail Bars', 'American (Traditional)']",2.0,399,32 E 21st St,"['Nights of nostalgia\n\nI trudge through light drizzle down 21st toward Park, stopping to be warmed by the lamp light that seeps through the windows of...', 'Expensive and small portions for below average food. \n\n3 of the 10 glasses they brought out for our group were dirty. Lip marks around the rims. \n\nTHIS...', '- overall rating: 3.5\n- well made drinks\n- recommend: the harding smash ($15), the green hour ($16), and the earl of grey ($16) all were light and...']",New York City,https://www.yelp.com/biz/hardings-new-york?adjust_creative=poaE66MvnpKuwjo08pSL0Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=poaE66MvnpKuwjo08pSL0Q
753,rlZP-SWgNXH-2Ejp9dHEgw,Jeremy's Ale House- South Street Seaport,4.0,"['Dive Bars', 'Seafood', 'Pubs']",2.0,333,228 Front St,"[""Great food, great service and drink prices.\n\nYou can't ask for more.\n\nIt is a great dive and I hope they last forever"", ""It is hot in Manhattan in early August! After 10k steps of wandering around Lower Manhattan this morning, it was time to get rehydrated. Jeremy's was open..."", ""I'm a sucker for dive bars and Jeremy's stole my heart. \n\nThe ceiling is lined with women's negligee, there's a scratch off machine, and THEY SERVE BEERS IN...""]",New York City,https://www.yelp.com/biz/jeremys-ale-house-south-street-seaport-new-york?adjust_creative=poaE66MvnpKuwjo08pSL0Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=poaE66MvnpKuwjo08pSL0Q
754,CesS-E8Q3ztX6VnkXO6wBg,Chinese Tuxedo,4.0,"['Chinese', 'Seafood', 'Noodles']",3.0,438,5 Doyers St,"['Went to Chinese tuxedo with some friends for dinner, and it was a very unique experience. It is definitely Asian fusion with a modern twist, so interesting...', ""Chinese Tuxedo is a hidden gem! When trying to find it, you'd think you're in the wrong location and perhaps are seeking more Chinese style fast food with..."", 'A friend surprised me by taking me here for dinner while visiting. All the awesome things people say are TRUE!  Super cool entrance to the downstairs dining...']",New York City,https://www.yelp.com/biz/chinese-tuxedo-new-york-2?adjust_creative=poaE66MvnpKuwjo08pSL0Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=poaE66MvnpKuwjo08pSL0Q
755,TswtgsaC8VgQv0VDonFOTg,Taco Vista,3.5,"['Mexican', 'Bars', 'Tex-Mex']",,69,140 Carder Rd,"['Will be back soon. Loved the ambiance. We ordered the fish taco, the mushroom quesadilla, and chips & guac, and they were all tasty. The chips were on the...', ""When you're once one of only food places you can get away with a lot. Food was really basic. I'm really trying to understand why they would squirt..."", ""It's very convenient, right by the ferry. We only have drinks, and leave after seeing the ferry emptied itself.\n\nThe city view is great but once sitting...""]",New York City,https://www.yelp.com/biz/taco-vista-new-york-2?adjust_creative=poaE66MvnpKuwjo08pSL0Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=poaE66MvnpKuwjo08pSL0Q
756,nnSyjwIkhbJIBMiBtch_BQ,Kimoto Rooftop,3.5,"['Asian Fusion', 'Cocktail Bars', 'Dance Clubs']",2.0,704,228 Duffield St,"[""I visit Kimoto every time I'm in town from Florida. Great music, food, and drinks! Definitely recommend"", 'Really nice ambiance, drinks and food were delicious, hookah was of good quality and not a bad price. The DJ/music really set the mood and had everyone on...', ""Went with a group of ladies to celebrate one's  Birthday.  The food was ok, waitress was very nice. Not sure if it was a glitch in their system but I found...""]",New York City,https://www.yelp.com/biz/kimoto-rooftop-brooklyn-5?adjust_creative=poaE66MvnpKuwjo08pSL0Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=poaE66MvnpKuwjo08pSL0Q
757,JXhs2xAn5wgzf_mnWewkxQ,Kono,4.5,['Japanese'],4.0,27,46 Bowery,"['KING OF YAKITORI NYC》PERIOD \n10 reasons.\n10. Kind Hotess greets kimono style\n9. Sommelier really charming and gets up close and personal with guests even...', ""If you're a fan of chicken and yakitori, you simply must try Kono. I recently had the pleasure of dining there and I must say, it was a truly spectacular..."", 'This is my second time at Kono within the past 2 months, and yes - it is THAT good.\n\nKono is a $175 pp yakitori omakase locates by Manhattan Chinatown....']",New York City,https://www.yelp.com/biz/kono-new-york?adjust_creative=poaE66MvnpKuwjo08pSL0Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=poaE66MvnpKuwjo08pSL0Q
758,e5qXalUNGVoee2NsaDy-cQ,Seamore's Brookfield,3.5,"['Seafood', 'Breakfast & Brunch', 'Cocktail Bars']",2.0,187,250 Vesey St,"[""Great new brunch menu that Seamore's recently introduced.  Have tried the Eggs Benedict with Canadian Bacon and the House-Cured Salmon and Jammy Eggs - both..."", ""In the mood for some good seafood we stopped in here I've never been. \n\nWe ordered firecracker cauliflower for the table and I had the muscles with a side..."", 'My go to place for business lunch in the area.  They have a large menu of seafood options. The fresh fish, scallops and oysters are wonderful options.  They...']",New York City,https://www.yelp.com/biz/seamores-brookfield-new-york?adjust_creative=poaE66MvnpKuwjo08pSL0Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=poaE66MvnpKuwjo08pSL0Q
759,7pWF8zJ26goQRqdlzvW9Qw,Little Wayla,4.5,['Thai'],,19,100 Forsyth St,"['Phenomenal lunch restaurant; if I could give it 6 stars I would.\n\nThe fried chicken was fantastic, not overly breaded or greasy. Very bright and clean...', 'I stopped by for the lunch special. You get to choose 3 entrees in a lunch box for $10, and I think the options rotate daily. I got chili fried chicken,...', 'Little Wayla is the tiny sister restaurant of Wayla (a few doors over). Little Wayla is lunch spot serving small snacks, Thai iced tea, and rotating variety...']",New York City,https://www.yelp.com/biz/little-wayla-new-york-2?adjust_creative=poaE66MvnpKuwjo08pSL0Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=poaE66MvnpKuwjo08pSL0Q
760,77Q8n_SSXjhN8m2ypqs0ew,Maman,4.0,"['Coffee & Tea', 'Bakeries', 'Breakfast & Brunch']",2.0,414,22 W 25th St,"[""You guys. I wish I had a better picture, but these treats didn't last long once the box was opened!\n\nI got the pistachio chocolate croissant, plain..."", ""I came here to have a late afternoon brunch (?). I ordered the quiche, honey lavender latte, and a handful of pastries.\n\nYou're supposed to order and find..."", ""I didn't get a chance to take photos of the other items since I went twice but I was able to capture the first day's order. First and foremost, their prices...""]",New York City,https://www.yelp.com/biz/maman-new-york-20?adjust_creative=poaE66MvnpKuwjo08pSL0Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=poaE66MvnpKuwjo08pSL0Q
761,rH7I8nRePMI6PYFc3Q7-yg,My Food House,3.5,['Taiwanese'],,9,6 Eldridge St,"['Rozena and I + a friend were in Chinatown for the Lunar New Year events at the East Broadway Mall, and we were all absolutely hungry by the time we walked...', 'This place has changed management. Not Taiwanese food. Limited menu items not related to original pictures or menu posted. They do not take Groupons.', ""Delicious, cool interior, very friendly. I enjoyed all of the food and the service. This is right by my house, and I couldn't be happier bc of this....""]",New York City,https://www.yelp.com/biz/my-food-house-new-york-4?adjust_creative=poaE66MvnpKuwjo08pSL0Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=poaE66MvnpKuwjo08pSL0Q
762,EFWgKMyT2krr9RpUeCxysA,Gold Street Market,3.5,"['Grocery', 'Delis', 'Burgers']",1.0,55,257 Gold St,"[""Ventured into the store while walking home from a stroll. Realized I wanted to make some tacos for Taco Tuesday dinner so thought I'd see if I can some..."", 'Prices are dishonest. The screen says $8.50 for a burrito, at the register they charge you $10.  The boss knows and has known for 3 months; ask the cashier.', ""Horrible serivce !\nWorkers cannot get the order right for anything. Had to go back 3 times to get the right sandwich today, and that's not the first time...""]",New York City,https://www.yelp.com/biz/gold-street-market-brooklyn?adjust_creative=poaE66MvnpKuwjo08pSL0Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=poaE66MvnpKuwjo08pSL0Q
763,rsyrT-xoQ58Pom4NmFLJcA,Candle Cafe,5.0,"['Vegan', 'Juice Bars & Smoothies', 'Tacos']",,2,388 3rd Ave,"[""So thrilling that this remarkable restaurant has been resurrected. If you've been missing Candle 79 and Candle Café, rejoice. Using the preliminary menu at..."", ""THEY'RE BACK!!! The highest quality of vegan food you could ever get. So much thought and effort is put into every dish. Jorge and his staff truly care for...""]",New York City,https://www.yelp.com/biz/candle-cafe-new-york-3?adjust_creative=poaE66MvnpKuwjo08pSL0Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=poaE66MvnpKuwjo08pSL0Q
764,lAwfazjM5ot64O4A6EAjjQ,Le Succulent,4.5,"['French', 'African']",,135,291 5th Ave,"['It is clear that the chef puts her heart and soul in these dishes. I will be returning. The pork belly is', ""The food , ambiance and service at this restaurant is absolutely amazing ! I will make sure to definitely recommend this spot to anyone and I'll be sure to..."", 'After several visits over a year I can say that this is absolutely not to be missed. I have spent years in Paris and even dined professionally and find that...']",New York City,https://www.yelp.com/biz/le-succulent-brooklyn-2?adjust_creative=poaE66MvnpKuwjo08pSL0Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=poaE66MvnpKuwjo08pSL0Q
765,xYDays-olVw50rdusxW5Rw,Wanpaku,4.0,"['Ramen', 'Cocktail Bars', 'Izakaya']",2.0,146,621 Manhattan Ave,"[""Everything we ordered was super flavorful and well cooked. This is a cute low key spot with happy hour every day of the week. You can't beat that. The ramen..."", 'Consider this a combined review for Wanpaku and Hidden Pearl, the speakeasy that is this otherwise unassuming Japanese restaurant on the...', ""3.5 - solid but wouldn't come out of my way \n\n\nCame for happy hour on Thursday night right before it ended at 7. was seated right away and was able to order...""]",New York City,https://www.yelp.com/biz/wanpaku-brooklyn?adjust_creative=poaE66MvnpKuwjo08pSL0Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=poaE66MvnpKuwjo08pSL0Q
766,C6T55obifP9Qb3gTI-8Tog,Le Dive,4.0,"['Bars', 'American (New)']",,21,37 Canal St,"['easily one of my fav places I tried when I was in nyc. le dive is a small intimate wine bar that has a simple yet perfect menu. the inside is so cute and...', 'Im usually easy going with Tapas, but Le Dive suffers from what many NYC wine bars suffer from. Atmosphere. What I mean by this is that the restaurant...', ""Who doesn't love a nice ironically placed French article in front of an English word - as if to convey that the offerings here are simultaneously high-brow...""]",New York City,https://www.yelp.com/biz/le-dive-new-york?adjust_creative=poaE66MvnpKuwjo08pSL0Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=poaE66MvnpKuwjo08pSL0Q
767,VxMT2lqRY9wZOxVaXupltQ,Okozushi,4.0,"['Sushi Bars', 'Japanese']",,48,376 Graham Ave,"['More of a take-out spot, but I came to dine in.  There is only a couple of tables available.  I enjoyed the coziness and it made me feel as if I were in...', 'I had different expectations coming into this, but I left still satisfied. Chirashi, in my experience, has always been slices of raw fish on top of rice. I...', ""Friendly staff. Delicious sushi. Has a very laid back vibe. It's great. Will definitely be coming again.""]",New York City,https://www.yelp.com/biz/okozushi-brooklyn-3?adjust_creative=poaE66MvnpKuwjo08pSL0Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=poaE66MvnpKuwjo08pSL0Q
768,Q-TfBn0HO_vmP5inM5LHKg,Banaro,5.0,"['Food Delivery Services', 'Italian']",,1,30 Vandam St,['I recently had the opportunity to order from Banaro II in Soho. This is an addition to the original Barano in Brooklyn. This Barano in Soho offers pick up...'],New York City,https://www.yelp.com/biz/banaro-new-york?adjust_creative=poaE66MvnpKuwjo08pSL0Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=poaE66MvnpKuwjo08pSL0Q
769,E2RpnwMxgDHAWcsNMevhmg,Cuts & Slices,4.0,['Pizza'],2.0,310,93 Howard Ave,"['My husband & I have enjoyed pizza dates together for over 15 years so when we heard about this place on Instagram we knew we had to give it a try. We...', 'Today my brother went and got us the chicken and french toast slice and omg great tasting \ndelicious crust\nmakes your palate happy', ""I ain't never eat here before but I'm definitely going tomorrow. I heard nothing but great things about this place. The food the service etc.  even the dude...""]",New York City,https://www.yelp.com/biz/cuts-and-slices-brooklyn-3?adjust_creative=poaE66MvnpKuwjo08pSL0Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=poaE66MvnpKuwjo08pSL0Q
770,_zRVdCfUcx1cwseFycSQdQ,Thai Farm Kitchen,4.5,['Thai'],2.0,337,416 Church Ave,"['Thai Farm is my go to spot in Brooklyn for Thai food. Unless I decide to try somewhere new that is. Lol. I love Thai Farm, especially since their expansion....', ""We've dined here several times. The owners are super nice and frequently come to the table to chat and see how things are going. They're very hands-on...."", ""Sooooo good, only tried 3 menu items, including the Tom Yum soup, the rice ball plate and chicken/shrimp dumplings. The soup's broth was outstanding, but...""]",New York City,https://www.yelp.com/biz/thai-farm-kitchen-brooklyn-3?adjust_creative=poaE66MvnpKuwjo08pSL0Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=poaE66MvnpKuwjo08pSL0Q
771,8hzRIv0GqQZqQYz0fieJhA,Le Paris Dakar,5.0,"['Creperies', 'Cafes', 'Juice Bars & Smoothies']",,1,141 India St,"['Cute place, quick service and friendly staff. The quiche was tasty and it looked like they have crepe stations in the front.']",New York City,https://www.yelp.com/biz/le-paris-dakar-brooklyn-4?adjust_creative=poaE66MvnpKuwjo08pSL0Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=poaE66MvnpKuwjo08pSL0Q
772,lcI9kOcRqxxMhM4b5pHqsg,Dawa's,4.5,"['Himalayan/Nepalese', 'American (New)']",2.0,293,51-18 Skillman Ave,"[""Dawa's is great! Good food and a lovely ambiance with slightly upscale vibes to contrast with the more casual/lowkey Himalayan joints in the area. \n\nWe had..."", ""Dawa's is intentional. Music is at a reasonably low, calming volume. The lighting is low but not dim to for that warm, relaxed feeling. The interior..."", 'Came here for an impromptu lunch with an old friend and loved everything about it. First time trying himalayan food for the both of us and no regrets at...']",New York City,https://www.yelp.com/biz/dawas-woodside?adjust_creative=poaE66MvnpKuwjo08pSL0Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=poaE66MvnpKuwjo08pSL0Q
773,wV2YuZKjk5VhZz3I27xtsA,Monterey,4.0,"['American (New)', 'Desserts', 'Italian']",,28,37 E 50th St,"[""I don't understand why this place does not have more reviews. It was jammed packed on a Tuesday night. Service was phenomenal. Decor is weird. 60s vibe for..."", ""Tried to have breakfast at Villard next door but couldn't get seated because of rude front desk person. Left after being ignored and ran into Monterey next..."", 'Went here for drinks a while ago and met like three ppl that worked there that said they were one of the managers. I found out yesterday none of them were...']",New York City,https://www.yelp.com/biz/monterey-new-york-2?adjust_creative=poaE66MvnpKuwjo08pSL0Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=poaE66MvnpKuwjo08pSL0Q
774,LF2_slTY37P0Ua8vI4Hr5g,Bistro Les Amis,4.0,"['French', 'Sandwiches', 'Italian']",2.0,455,180 Spring St,"['Has dinner at Bistro Les Amis on a busy Saturday evening but they managed the crowd well.\n\nWe started with the Foie Gras and the Onion Soup. The Foie Gras...', 'The crab cakes app($18). It came with greens and slaw. The slaw was almost flavorless, but actually paired excellently with the crab cakes. It is crab...', ""Decent place for French food and other types of dishes. I can't say that this place has the most authentic French food but it does the job. We walked in on...""]",New York City,https://www.yelp.com/biz/bistro-les-amis-new-york?adjust_creative=poaE66MvnpKuwjo08pSL0Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=poaE66MvnpKuwjo08pSL0Q
775,hf6J_NlHOKWUJ4BNib880g,5C Cafe,5.0,"['Cafes', 'American (New)', 'Seafood']",1.0,28,68 Ave C,"['Crazy good food. I got the honey lemon chicken; roasted with big sprigs of rosemary, perfectly seasoned. Also the mac and cheese had this amazing breadcrumb...', 'The food was well flavored and delicious! I would recommend for sure! I had the crab legs, Mac and cheese, shrimp cocktail and collard greens. The owner was...', ""The best macaroni and cheese I've ever had. Bomb chicken and waffles. Fire music. Can't wait to go back to try everything else on the menu.""]",New York City,https://www.yelp.com/biz/5c-cafe-new-york?adjust_creative=poaE66MvnpKuwjo08pSL0Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=poaE66MvnpKuwjo08pSL0Q
776,ZdhzqQd3haOn1eAiwH2WDw,Steak Freak,4.5,"['Food Trucks', 'Steakhouses']",1.0,130,50 St 6th Ave,"[""Steak Freak is an awesome food truck specializing in chopped steak and chicken rice bowls (as well as noodles, but past few times I've tried to order they..."", 'Simply the BEST food truck. Quality food with big portion sizes. Steak basil 10/10. \n\nLove the guy running the show.', 'Delicious!!!  We were in NYC and really loved this place.    Very good and worth the price!!!']",New York City,https://www.yelp.com/biz/steak-freak-new-york?adjust_creative=poaE66MvnpKuwjo08pSL0Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=poaE66MvnpKuwjo08pSL0Q
777,t_UObgQX6M_ZRn3tk2cXYQ,Let's Meat,4.0,"['Korean', 'Barbeque', 'Buffets']",3.0,1743,307 5th Ave,"['Highly recommend visiting Let\'s Meat.  Hostess were friendly and explains everything.  The ""pit crew"" was fast, efficient in cleaning and setting up the...', 'This is an amazing establish and the vibes are immaculate! I came here with my friends for my birthday dinner and they took amazing care of us! They even...', ""Meat quality is good. I recommend beef brisket and beef steak. I don't recommend pork belly and marinated pork. \n\nCheese corn is very popular among my...""]",New York City,https://www.yelp.com/biz/lets-meat-new-york?adjust_creative=poaE66MvnpKuwjo08pSL0Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=poaE66MvnpKuwjo08pSL0Q
778,tRb--Cls__cRNRhe4nNpFA,All & Sundry,4.5,"['Sandwiches', 'Bars', 'Seafood']",,32,312 W 58th St,"['TLDR: Amazing little spot for drinks. The food is a bit overpriced, but the vibes for just drinks are immaculate.\n\nDrinks: 7/10\nFull disclosure, I only came...', ""This is a really cute restaurant -- I loved all the decorations and atmosphere. \n\nEveryone ordered pampelmousse spritz and enjoyed it. I would've liked to..."", 'Nice place!\nDefinitely worth to try.\nThe cocktails are nice, although I had better ones']",New York City,https://www.yelp.com/biz/all-and-sundry-new-york?adjust_creative=poaE66MvnpKuwjo08pSL0Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=poaE66MvnpKuwjo08pSL0Q
779,FxpK6jSW9dyFAlkTFTrKuQ,Bleu Nuk BK,5.0,"['Caribbean', 'Cocktail Bars', 'Tacos']",,8,1150 Nostrand Ave,"[""New spot open in the neighborhood. The customer service was friendly (shout out to Dion!) Can't wait to see how they evolve their drink and food options..."", '- beautiful service\n- friendly staff\n- the staff really cares about your experience\n- groovy rnb soundtrack\n- different aperol spritz\n- i liked sangria, but...', 'You know the Food is too good when you completely forget to take photos.... I squeaked one in just before dessert disappeared. Bleu Nuk BK is a welcomed...']",New York City,https://www.yelp.com/biz/bleu-nuk-bk-brooklyn?adjust_creative=poaE66MvnpKuwjo08pSL0Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=poaE66MvnpKuwjo08pSL0Q
780,MhceeLrM2_3mcKw5EGLY6A,Pure Thai Cookhouse,4.0,"['Thai', 'Noodles']",2.0,2803,766 9th Ave,"['Really great menu with lots more variety than your standard pad thai and pad see ew. \n\nI got the Sukhothai Pork Noodle Soup:\n - it was not that spicy...', ""Ate here before a show the other day and was very happy with my meal.\n\nI was sat very promptly and got served right away. Very efficient.\n\nHere's what I..."", 'In a city where you have lots of options for Thai food and other delicious cuisines- this has been a repeat stop on my trips to NY! \n\nThe restaurant is cozy...']",New York City,https://www.yelp.com/biz/pure-thai-cookhouse-new-york?adjust_creative=poaE66MvnpKuwjo08pSL0Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=poaE66MvnpKuwjo08pSL0Q
781,U1j0ux87CVqP9YFdpstIbg,Rose’s R&R Bar,5.0,"['Taiwanese', 'Tiki Bars']",,3,457 Graham Ave,"['good cocktails and sexy weird tiki ambience\n\nif u are avoiding alcohol they have mocktails', 'An amazing addition to the neighborhood.  Decent beer and cocktails.  Truly great service.  Awesome atmosphere.  And really solid, reasonably priced...', 'Good drinks. Awesome decor. Yummy food. Friendly staff. Clean. Looks like they have a soon to open backyard area too!']",New York City,https://www.yelp.com/biz/rose-s-r-and-r-bar-brooklyn?adjust_creative=poaE66MvnpKuwjo08pSL0Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=poaE66MvnpKuwjo08pSL0Q
782,XDl93co2VJznxglYcoQvmA,Chilo's,4.0,"['Bars', 'Mexican', 'Food Trucks']",1.0,238,323 Franklin Ave,"['Been here consistently for a couple of years now. The vibe is always on point. Food is great and menu changes from time to time, allowing for new changes...', ""Chilo's Taco in Brooklyn was okay. Coming from Texas it might take a little more to impress in the taco department but they were fine. I think I had a..."", ""These were some of the best tacos I've had. The smoked beef and al pastor was delicious! A bit pricey but super tasty. Lots of outdoor seating and great fun.""]",New York City,https://www.yelp.com/biz/chilos-brooklyn?adjust_creative=poaE66MvnpKuwjo08pSL0Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=poaE66MvnpKuwjo08pSL0Q
783,Gy-0WM4CZp39vmjIr9MbDw,St. Jardim,4.5,"['American (New)', 'Coffee & Tea', 'Wine Bars']",2.0,32,183 W 10th St,"[""St. Jardim once again delivered. We were more than satisfied with the meals & coffee! \n\nTip: It can get super busy for weekend brunch since it's first come,..."", 'Beautiful West Village cafe/wine bar. Super cozy with delicious eats under $20. Absolutely loved the vibes, the natural light, and the service was really...', ""Popped into St. Jardim on a cloudy Saturday afternoon for a casual bite and a coffee. \n\nI can't imagine a place better suited to meet our needs! It had a...""]",New York City,https://www.yelp.com/biz/st-jardim-new-york?adjust_creative=poaE66MvnpKuwjo08pSL0Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=poaE66MvnpKuwjo08pSL0Q
784,7oAoNCxii09pyqLx8kH8GA,Essential By Christophe,5.0,"['French', 'Wine Bars', 'Desserts']",,26,103 W 77th St,"[""Service was nice except they didn't ask how my food was for 2 main course.\nEverything else was fine except the venison dish, meat was not over cooked by its..."", 'Absolute 10/10!\nApple, our server, was the star of the night. Warm, inviting, incredibly knowledgeable of the menus and provided top notch service. The same...', 'Everything was excellent. The service was fantastic was well. Highly recommend. Will be coming back again.']",New York City,https://www.yelp.com/biz/essential-by-christophe-new-york-2?adjust_creative=poaE66MvnpKuwjo08pSL0Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=poaE66MvnpKuwjo08pSL0Q
785,MBV4Pwo0Ooxo4rglQc2rXQ,Effin Egg,4.0,"['Breakfast & Brunch', 'Coffee & Tea', 'Sandwiches']",,25,38 E 23rd St,"[""Stopped in for breakfast on Saturday morning and it was not busy at all which we loved and after having the breakfast we do not know how there isn't a line..."", 'Great egg place! Put in my order online and it was ready pretty quickly.\n\nThe portions are big so come hungry or be prepared to save half of it!...', 'I was very intrigued by this breakfast establishment as soon as it opened its doors about a month ago.  I ordered my breakfast online and everything came...']",New York City,https://www.yelp.com/biz/effin-egg-new-york?adjust_creative=poaE66MvnpKuwjo08pSL0Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=poaE66MvnpKuwjo08pSL0Q
786,9dqlhtgAxwSks99cKQQKFQ,Psychedelicatessen Sandwich Shop,4.0,['Sandwiches'],,7,421 Court St,"['All I can say is, go easy on the mayo. We got the TLC and Illuminaughty sandwiches and they were both smothered in mayo, deeming them nearly inedible....', 'Literally only tried this place bc the name caught my eye while passing by, and I was pleasantly surprised. The sandwiches are all really unique combos,...', 'Grabbed a bunch of food from Psychedelicatessen Sandwich Shop on Thursday afternoon. Solid and unique sandwiches with one sandwich that rises above the...']",New York City,https://www.yelp.com/biz/psychedelicatessen-sandwich-shop-brooklyn?adjust_creative=poaE66MvnpKuwjo08pSL0Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=poaE66MvnpKuwjo08pSL0Q
